Edad,Genero,Promedio_calificaciones_semestre_anterior,Asignaturas_reprobadas,Asignaturas_aprobadas,Numero_semestres_matriculado,Asistencia,Distancia_universidad,Trabaja,Frecuencia_consumo_alcohol,Consumo_tabaco,bica,trica,Desercion
0.33333333333333326,1,0.8848673578540541,0.0,0.8,0.2222222222222222,0.6711698218327057,0.7364731746190728,0,1,1,0,0,0
0.08333333333333326,1,0.5170868142414604,0.75,0.0,0.1111111111111111,0.6425139093242463,0.051657357114641034,1,0,1,0,0,0
0.583333333333333,0,0.9085361581903828,0.25,0.6000000000000001,0.6666666666666665,0.4111514049990983,0.04929449276441644,1,0,0,0,0,0
0.9166666666666665,1,0.5724702908558179,0.25,1.0000000000000002,0.6666666666666665,0.49011991996856674,0.38628770514554517,1,1,0,0,0,0
0.4166666666666665,0,0.6634993081738189,1.0,1.0000000000000002,0.3333333333333333,0.4158122797632736,0.3534731920607206,0,2,1,0,0,0
0.08333333333333326,0,0.5448586870748234,0.5,0.8,0.8888888888888888,0.023812155696328538,0.3156332153671523,1,0,0,0,0,0
0.9166666666666665,0,0.8664061170988971,1.0,0.0,0.7777777777777777,0.3356258898942795,0.49101976266891,0,1,0,0,0,0
0.33333333333333326,0,0.7354838023466768,0.75,0.2,0.0,0.17710920992250695,0.3207335823115712,1,1,0,0,0,0
0.0,0,0.5222815708969712,1.0,1.0000000000000002,0.0,0.09833817790030748,0.19225791846809193,1,0,0,0,0,0
0.9166666666666665,1,0.8700835728859853,0.0,0.8,0.4444444444444445,0.9578670751449322,0.30946954908860097,1,0,0,0,0,0
0.75,0,0.2455895995518364,0.75,0.8,0.5555555555555556,0.59999313842527,0.974904272810235,1,2,1,0,0,1
0.4166666666666665,0,0.15741617963665727,0.25,0.6000000000000001,0.2222222222222222,0.7294753884255266,0.4111134169948486,1,2,0,1,0,1
1.0,1,0.1604835760202645,0.5,0.4000000000000001,0.8888888888888888,0.31558929241034284,0.44471277685833577,0,0,1,0,0,1
0.9166666666666665,0,0.3345435164687851,0.75,0.4000000000000001,1.0,0.39348438818223785,0.57654498995114,0,2,1,1,0,1
0.6666666666666665,1,0.2389769584925551,0.75,1.0000000000000002,0.5555555555555556,0.2370368908531455,0.9833407684142267,0,1,1,0,0,1
0.0,1,0.9321740591930273,0.0,0.6000000000000001,0.3333333333333333,0.09687756509603157,0.241601276435763,1,2,0,0,0,0
0.833333333333333,1,0.10577576070871055,0.5,0.6000000000000001,0.6666666666666665,0.1790613915952281,0.6812821105324338,1,2,1,0,0,1
0.833333333333333,0,0.7004738749630711,0.25,0.6000000000000001,0.7777777777777777,0.7984320403856612,0.7159846935417241,0,1,1,0,0,0
0.75,0,0.18937991038275634,0.75,1.0000000000000002,0.8888888888888888,0.6782915064445764,0.6073244167930659,1,2,1,1,0,1
0.9166666666666665,0,0.8835949233097922,0.75,0.4000000000000001,0.5555555555555556,0.5474869901752246,0.08857833963664406,1,1,1,0,0,0
0.9166666666666665,1,0.9634801428968243,0.0,0.6000000000000001,0.5555555555555556,0.47554481460968884,0.6768722758275765,1,2,0,0,0,0
0.16666666666666652,0,0.46634628203917755,1.0,0.0,0.7777777777777777,0.9235316844454105,0.06409471103617548,0,0,1,0,1,1
0.9166666666666665,0,0.8810226032598013,0.25,0.8,0.4444444444444445,0.07261204266525689,0.5961426495498969,0,2,1,0,0,0
0.5,0,0.004825171580636202,0.5,0.8,0.2222222222222222,0.28077643718281814,0.7395811772217427,0,0,1,0,0,1
0.25,1,0.8217443900620776,0.75,0.2,0.2222222222222222,0.3502130567385496,0.2109698906199504,0,0,1,0,0,0
0.6666666666666665,1,0.2288859325646224,0.75,0.2,0.5555555555555556,0.783322138154871,0.841622007542774,0,0,0,0,0,1
0.16666666666666652,0,0.9107294330297702,0.25,1.0000000000000002,0.1111111111111111,0.9937126676679137,0.030353805533004267,1,0,1,1,0,1
0.33333333333333326,0,0.0007896521546441104,1.0,1.0000000000000002,0.5555555555555556,0.2407887923244895,0.8438128636583061,1,0,1,1,1,1
0.16666666666666652,0,0.5572937460520762,0.75,0.8,0.5555555555555556,0.8753356168300033,0.4603290506427651,1,1,1,0,0,0
0.5,0,0.758268746232576,0.25,0.0,0.7777777777777777,0.8315883049997108,0.2175879399316445,1,1,1,0,0,0
0.33333333333333326,1,0.25902722861208566,0.0,0.4000000000000001,0.6666666666666665,0.22475267777870456,0.133778144993968,0,1,1,0,0,1
0.6666666666666665,1,0.19330139976816232,1.0,0.4000000000000001,0.7777777777777777,0.39967872219673795,0.9533071675823723,0,0,1,0,0,1
0.5,1,0.08398340510318301,0.5,1.0000000000000002,0.8888888888888888,0.4100338616203612,0.0726655875811567,1,2,0,0,0,1
0.08333333333333326,1,0.32694852785631856,0.75,0.0,0.5555555555555556,0.9793981876022465,0.19909341993592566,0,1,1,1,0,1
0.25,0,0.5609658414698483,0.25,1.0000000000000002,0.2222222222222222,0.18092432717293053,0.34782234743304596,1,2,0,0,0,0
0.6666666666666665,0,0.11581153660297146,0.0,0.4000000000000001,1.0,0.800078327137744,0.6202348489611204,1,2,0,0,0,1
0.9166666666666665,0,0.37734093151194564,0.5,1.0000000000000002,0.2222222222222222,0.3344453047699637,0.5448010852760984,1,0,1,1,0,1
0.08333333333333326,1,0.008762611405640757,0.25,0.6000000000000001,0.0,0.7316926297161463,0.12564349241231398,1,0,0,0,0,1
0.75,0,0.8204735992372236,0.25,1.0000000000000002,0.4444444444444445,0.4203868438602092,0.2897279837382146,0,0,1,0,0,0
0.6666666666666665,1,0.12844915488879619,0.5,0.8,0.3333333333333333,0.5789630171521997,0.23875177108602408,1,1,0,0,0,1
0.75,1,0.2837459175423275,0.0,1.0000000000000002,0.8888888888888888,0.8335801744387991,0.21354285449034138,0,0,1,0,0,1
0.33333333333333326,0,0.018142237680079856,0.0,0.8,0.8888888888888888,0.8050931127329166,0.41114433647998705,1,1,0,0,0,1
0.08333333333333326,0,0.43303070247747155,1.0,0.0,0.4444444444444445,0.8674401433150855,0.7040314525916568,1,1,0,0,0,1
0.25,0,0.8419714042421655,0.75,0.4000000000000001,1.0,0.05947558120029894,0.21745293221723594,1,1,1,0,0,0
0.9166666666666665,1,0.39283694696893307,0.5,0.2,0.3333333333333333,0.6928170854683227,0.3666788797029814,1,1,0,0,0,1
0.9166666666666665,0,0.1796304231452274,0.5,0.2,0.6666666666666665,0.1399610569916096,0.39091742684116226,0,0,0,0,0,1
0.5,1,0.7553241440271968,0.5,0.4000000000000001,0.5555555555555556,0.4161883865652634,0.9764565294354102,1,1,0,0,0,0
0.9166666666666665,0,0.7905235293960035,0.0,0.2,0.3333333333333333,0.5491489126113948,0.9546663568790689,0,0,0,0,0,0
1.0,1,0.17387164816286022,0.75,1.0000000000000002,1.0,0.4030905196112154,0.8001375827520759,1,0,0,1,0,1
0.583333333333333,1,0.7725240009091331,1.0,0.0,0.1111111111111111,0.5201305580677432,0.24165892081918516,1,1,1,0,0,0
0.16666666666666652,0,0.9494263151506006,0.25,0.0,0.0,0.9977301177393613,0.06803731409166969,1,0,0,0,0,0
0.0,1,0.1664765916452468,0.25,0.4000000000000001,0.3333333333333333,0.1351841433994419,0.3169041377206247,0,2,0,0,0,1
0.25,1,0.7726545232168507,0.5,0.2,0.3333333333333333,0.6761987453635319,0.26679454943383085,1,0,1,1,0,1
0.08333333333333326,0,0.7100800409106658,0.75,1.0000000000000002,0.0,0.39634232364595284,0.5059258001463939,1,0,1,0,0,0
0.583333333333333,1,0.474471221719138,0.0,0.0,0.5555555555555556,0.13297345824502463,0.7777279100677932,1,1,1,0,0,1
0.25,0,0.05773761154405189,0.75,0.0,0.3333333333333333,0.15873737080090217,0.858322938878858,1,1,0,1,0,1
0.08333333333333326,1,0.07455516018355299,0.75,0.6000000000000001,0.0,0.9504090519321912,0.8448640854105085,1,0,0,1,0,1
0.4166666666666665,0,0.8542965076272775,0.0,0.6000000000000001,0.0,0.8806373826798279,0.35967556122306776,0,1,0,0,0,0
0.4166666666666665,0,0.99238815764593,0.5,0.0,0.0,0.9081172553344853,0.6872343434606829,0,2,0,0,0,0
0.75,1,0.67747578257015,0.75,0.4000000000000001,0.7777777777777777,0.9927294132457996,0.31283419752422004,1,2,1,0,0,0
0.25,1,0.4467838741059422,0.25,0.8,1.0,0.20838720037499153,0.060905543235182706,1,1,1,0,0,1
0.4166666666666665,1,0.6489231597853972,0.0,0.8,0.7777777777777777,0.3557224415538978,0.7015652656029423,0,0,0,0,0,0
1.0,1,0.5956071794676009,1.0,1.0000000000000002,0.1111111111111111,0.669952772587408,0.009827552569787843,1,2,0,0,0,0
0.08333333333333326,1,0.38427580526967725,0.5,0.0,0.6666666666666665,0.4842699944048754,0.4091825874584885,0,2,0,0,0,1
0.75,0,0.06546332076034783,0.0,0.0,0.7777777777777777,0.4187630442479546,0.32937926930207573,1,0,0,0,0,1
0.9166666666666665,1,0.8233144897930054,1.0,0.0,0.7777777777777777,0.35809775997528415,0.6933775385188523,1,1,1,1,0,1
0.08333333333333326,0,0.37246646404147543,1.0,0.4000000000000001,1.0,0.5944060328450204,0.7662454727603789,0,2,1,0,0,1
0.75,0,0.8205800981418806,0.75,0.6000000000000001,0.6666666666666665,0.5761927097712708,0.30409463597128383,1,0,0,0,0,0
0.25,1,0.2528315883725072,0.75,0.0,0.4444444444444445,0.1614623493891732,0.8116270144448535,0,0,1,0,0,1
0.583333333333333,0,0.0006987849905640131,0.75,0.0,0.0,0.4721899680678739,0.29391676050493376,0,2,0,0,0,1
0.5,0,0.15901795504650204,0.0,0.2,0.8888888888888888,0.5540392870643087,0.4463263599865612,0,1,0,1,0,1
0.9166666666666665,0,0.46942366668362207,0.0,0.4000000000000001,0.6666666666666665,0.5708785988833872,0.7270185270141338,1,2,1,0,0,1
0.6666666666666665,0,0.9464242805150598,0.5,1.0000000000000002,0.1111111111111111,0.21018157659807807,0.6929202292247885,0,0,0,0,0,0
0.583333333333333,1,0.10212582586582301,0.75,0.0,0.5555555555555556,0.7431100499420503,0.9873684723122,0,2,1,0,0,1
0.33333333333333326,0,0.8560962879587392,1.0,0.2,0.1111111111111111,0.025007920521718352,0.22516102421593187,1,1,0,0,0,0
1.0,1,0.5280603336031202,0.25,0.8,0.0,0.3551140872906882,0.6623179135395824,1,0,1,1,0,1
0.08333333333333326,1,0.8277337630348247,0.5,1.0000000000000002,0.6666666666666665,0.7811057960161304,0.6096819082757773,1,1,0,0,0,0
0.33333333333333326,0,0.29881646343926305,0.0,0.0,0.1111111111111111,0.5644753983621473,0.9150984544900299,1,2,1,0,0,1
0.583333333333333,1,0.8417966131111237,0.5,0.0,0.1111111111111111,0.26131013979190437,0.15636214164487505,1,2,0,0,0,0
0.75,1,0.7744977884839324,0.5,0.2,0.4444444444444445,0.69572382032707,0.751798163586933,1,1,0,0,0,0
0.6666666666666665,1,0.2303181664515471,0.5,0.4000000000000001,0.4444444444444445,0.5679784451906915,0.5682686162687682,0,2,1,0,0,1
0.9166666666666665,0,0.1313430642791017,0.5,0.0,0.6666666666666665,0.7971597799938779,0.2746658697879054,1,1,0,0,0,1
0.9166666666666665,1,0.8699768146471265,0.25,0.8,0.0,0.7358534371537524,0.47443491414717404,0,2,1,1,0,1
0.9166666666666665,1,0.9654065013136566,0.75,0.0,0.7777777777777777,0.6107567715714948,0.3337765970697978,1,1,1,0,0,0
1.0,1,0.03105029063462947,1.0,0.8,0.2222222222222222,0.4886514132583467,0.5793134027884609,0,1,0,0,0,1
0.6666666666666665,0,0.7328370900325721,0.5,1.0000000000000002,0.3333333333333333,0.13314603249436485,0.8890006108146659,0,0,0,1,0,1
1.0,1,0.9115547740094311,0.5,1.0000000000000002,0.8888888888888888,0.2614809701546615,0.569304984412202,1,0,0,0,0,0
1.0,0,0.8592547924999975,0.5,0.6000000000000001,0.3333333333333333,0.41947400337489843,0.631722418326584,1,1,0,0,0,0
0.0,0,0.966693656477039,0.75,0.6000000000000001,1.0,0.5999326135906824,0.5187478471147094,0,2,1,0,0,0
0.6666666666666665,0,0.7617360081015635,0.0,0.8,0.4444444444444445,0.5142182586372223,0.051165506445475906,1,2,0,0,0,0
0.5,0,0.44311481920892537,0.0,0.4000000000000001,0.6666666666666665,0.2883710413445067,0.23285855687609425,1,2,0,0,0,1
0.6666666666666665,0,0.3124293077236297,0.25,0.0,0.3333333333333333,0.006246277372842721,0.49200172943208276,0,1,0,1,0,1
0.583333333333333,0,0.3212429026904969,0.0,0.0,0.0,0.4967245375352687,0.31023528374470477,0,1,1,0,0,1
0.0,1,0.7259719009582628,0.5,0.6000000000000001,0.8888888888888888,0.28580882947301944,0.1817635977611942,0,1,0,0,0,0
0.9166666666666665,0,0.7474418910418127,0.5,0.8,0.3333333333333333,0.7354359529593779,0.5041328419184383,1,1,1,0,0,0
0.583333333333333,1,0.20054645807337362,0.5,0.0,0.8888888888888888,0.023753291704931682,0.3228097934478503,1,0,0,0,0,1
0.583333333333333,1,0.8700454835967292,0.25,0.0,0.5555555555555556,0.5854403545065128,0.2581076431734147,1,1,1,1,0,1
0.833333333333333,0,0.7164485839079279,0.5,0.4000000000000001,0.0,0.9425989827536663,0.4639854174403808,1,2,0,0,0,0
0.16666666666666652,1,0.5638793674250698,0.0,0.2,0.2222222222222222,0.17443238279249818,0.13328425808217312,0,0,0,0,0,0
0.0,1,0.47242448821017924,0.75,0.6000000000000001,0.1111111111111111,0.47209949154743486,0.9277457330754072,1,2,1,1,0,1
0.583333333333333,1,0.5443111656803908,0.75,0.6000000000000001,0.8888888888888888,0.09132592432637886,0.8677020979192389,0,1,0,0,0,0
0.16666666666666652,1,0.15932620904988212,1.0,0.2,0.0,0.6263531285696556,0.7076205857405353,1,0,0,0,0,1
0.16666666666666652,0,0.2038972491219394,0.0,0.0,0.8888888888888888,0.5510949689970701,0.1062138275884562,1,1,0,0,1,1
0.0,1,0.09106803455020081,0.5,0.4000000000000001,0.8888888888888888,0.40772320281933633,0.775877254469693,0,0,1,0,1,1
0.833333333333333,0,0.1537239878563492,0.75,0.4000000000000001,0.7777777777777777,0.5218984390608566,0.807957328109019,1,2,0,0,0,1
0.33333333333333326,1,0.4545393039384482,0.0,0.6000000000000001,0.7777777777777777,0.8976349206471134,0.7677646177143377,1,1,1,0,0,1
0.75,1,0.531399285753846,0.75,0.4000000000000001,0.0,0.19634884844811892,0.11396588711924116,0,1,1,0,0,0
0.5,0,0.01757494097516881,0.5,1.0000000000000002,0.7777777777777777,0.022369553717823544,0.6439079570677647,1,0,1,0,0,1
0.75,1,0.7985351416570845,0.75,0.2,1.0,0.8626750107864782,0.8343247957493984,0,0,0,1,0,1
0.6666666666666665,1,0.29459907423105375,1.0,0.0,0.2222222222222222,0.5777185517327181,0.5773534012196677,0,1,1,1,1,1
0.9166666666666665,1,0.9138723051109731,1.0,1.0000000000000002,0.6666666666666665,0.891710221013967,0.646407375228089,0,0,1,1,0,1
0.5,0,0.969692220160861,0.75,0.2,0.0,0.597575169180774,0.4583634794263061,0,1,0,1,0,1
0.6666666666666665,1,0.1856074670217218,0.0,0.8,0.0,0.811097248253911,0.5287073198840527,1,0,1,1,0,1
0.583333333333333,0,0.4629647991599786,0.0,0.6000000000000001,1.0,0.43006307963266377,0.034376858351725215,1,2,1,0,0,1
0.9166666666666665,1,0.0009016661836840908,0.0,0.4000000000000001,0.4444444444444445,0.7507094873494766,0.6389630219732846,1,0,0,0,0,1
0.08333333333333326,0,0.5995488021304809,0.75,0.8,0.4444444444444445,0.914125378072573,0.08144721289115919,0,2,0,1,0,1
0.0,0,0.6085513199867054,0.0,0.4000000000000001,0.7777777777777777,0.5727172607035369,0.4350145943402234,1,0,1,0,0,0
0.5,1,0.2478498815985698,0.5,1.0000000000000002,0.6666666666666665,0.18081742304494497,0.29265509766740777,1,0,0,0,1,1
0.5,1,0.5595304812603084,1.0,0.0,0.7777777777777777,0.2689562876702853,0.545427950211713,1,1,0,0,0,0
0.583333333333333,0,0.2257928962681789,0.5,0.0,0.5555555555555556,0.19870249840952223,0.13341633552320709,1,0,0,0,0,1
0.33333333333333326,0,0.160910045185445,0.0,0.0,0.5555555555555556,0.24698418999775765,0.6916434019733182,0,0,1,0,0,1
0.16666666666666652,1,0.6528792374223499,0.5,0.4000000000000001,0.1111111111111111,0.3066281472955225,0.7950115369284704,0,2,1,0,1,1
0.9166666666666665,0,0.32643909484399797,0.0,0.8,0.5555555555555556,0.5557036845240432,0.1633544497431565,1,0,0,0,0,1
0.583333333333333,1,0.5914645212673307,0.75,0.0,0.4444444444444445,0.5886087164199871,0.10431308735188216,0,1,1,0,0,0
0.4166666666666665,1,0.4340392818155114,0.5,0.8,0.2222222222222222,0.4268849056924935,0.14551548278735915,1,2,0,0,0,1
0.833333333333333,1,0.9865761273933037,0.75,0.4000000000000001,0.5555555555555556,0.6160772594805889,0.8771275618985017,1,1,0,0,1,1
0.16666666666666652,1,0.14963599620229473,0.75,1.0000000000000002,0.7777777777777777,0.08146471613825149,0.5281892617563562,1,1,0,0,0,1
0.0,0,0.4654726053165293,0.25,0.8,0.8888888888888888,0.08768695090687675,0.4672609960075026,0,1,0,0,0,1
0.16666666666666652,1,0.6818915976283997,0.0,1.0000000000000002,0.0,0.17184887101821444,0.10671181910235428,1,1,0,0,0,0
0.33333333333333326,0,0.3962396392538075,1.0,0.4000000000000001,0.2222222222222222,0.5185941769772673,0.6495560067569617,0,2,1,1,0,1
0.16666666666666652,1,0.9768994898125787,0.0,0.4000000000000001,0.2222222222222222,0.21407464544342442,0.8679995918950899,0,0,1,1,0,1
0.0,0,0.7234302683056891,1.0,0.6000000000000001,0.7777777777777777,0.28346388150784285,0.8281858693234528,1,1,1,0,0,0
0.33333333333333326,1,0.6583578288088945,0.0,0.4000000000000001,0.0,0.40066038597689513,0.6260547089808013,0,2,1,0,0,0
0.75,0,0.7586933105384919,0.75,0.4000000000000001,0.4444444444444445,0.8128047310097108,0.07527871665167363,0,1,0,0,0,0
0.5,0,0.9547909702319922,0.5,0.2,0.2222222222222222,0.013654679903861459,0.11239702717601295,1,0,0,0,0,0
0.5,1,0.9098444829357515,0.5,0.0,0.1111111111111111,0.6500840691438188,0.04930898710982468,0,2,1,0,1,1
0.833333333333333,1,0.7258341794936194,0.25,0.6000000000000001,0.7777777777777777,0.6696097818193422,0.2574792164924693,0,2,1,1,0,1
0.6666666666666665,1,0.7507751580103508,1.0,0.6000000000000001,0.2222222222222222,0.7995754151623262,0.13566146716037775,1,0,0,1,0,1
0.75,1,0.14596791983864776,1.0,0.6000000000000001,0.6666666666666665,0.9338651591104435,0.2600480402524339,1,2,0,0,0,1
0.75,0,0.10272616676102016,1.0,0.2,0.0,0.01993940588091455,0.3850580557189617,0,0,0,1,0,1
0.9166666666666665,1,0.5720547737513175,0.75,1.0000000000000002,0.5555555555555556,0.15377719954629526,0.9429827840711357,1,2,1,1,0,1
1.0,0,0.018081999744403807,1.0,0.4000000000000001,0.2222222222222222,0.8872166153173918,0.610376059781692,1,2,0,0,0,1
0.16666666666666652,0,0.48327653840202467,0.5,0.0,0.7777777777777777,0.45894970484314845,0.8349737856829623,0,0,0,1,1,1
0.5,1,0.2105628571610258,0.75,0.8,0.5555555555555556,0.5651741182761157,0.7103515007123322,0,0,1,0,0,1
0.0,0,0.346582410435226,0.0,1.0000000000000002,0.1111111111111111,0.6637520539201502,0.11250313052663174,1,2,1,0,1,1
0.25,0,0.7774874936388432,1.0,0.4000000000000001,0.5555555555555556,0.6798144898706285,0.7359204063739487,0,2,1,0,0,0
1.0,0,0.9433501816606095,1.0,0.2,0.6666666666666665,0.9328511692012735,0.27509888155912443,1,0,0,0,0,0
0.25,0,0.07227109422494696,0.0,0.4000000000000001,0.4444444444444445,0.9981538340049261,0.6391078469947064,1,0,0,0,0,1
0.33333333333333326,1,0.5352972014817368,1.0,0.4000000000000001,0.2222222222222222,0.720964359432737,0.3409619736429885,0,2,1,0,0,0
0.5,1,0.8844936057628969,0.0,0.2,0.3333333333333333,0.28740634111120567,0.9976722632646591,0,2,0,0,0,0
0.5,1,0.0823895838573662,0.75,0.6000000000000001,0.3333333333333333,0.8807885049872739,0.2635514794967778,1,2,0,0,1,1
1.0,1,0.8263233884110184,0.5,0.6000000000000001,0.5555555555555556,0.049064239466206354,0.27913047077426967,1,0,0,1,0,1
0.833333333333333,0,0.3583978195079432,0.0,0.0,1.0,0.23118535813378654,0.9306722555623982,1,2,1,1,0,1
1.0,0,0.32259837789198903,0.25,0.0,0.0,0.8984471444539309,0.02464440463632267,1,1,1,0,0,1
0.25,1,0.9796732138077165,0.0,0.6000000000000001,0.3333333333333333,0.25633208267672986,0.6966889878731969,0,0,0,0,0,0
1.0,1,0.20104770362598956,1.0,1.0000000000000002,1.0,0.22074058600823895,0.7253263907358781,1,2,0,0,0,1
0.5,1,0.6946620132782123,0.75,0.8,0.3333333333333333,0.13809629915640223,0.8363785774103992,0,0,0,0,0,0
0.833333333333333,0,0.8232420827147583,0.75,0.4000000000000001,1.0,0.8601182170302251,0.9744393106384753,0,1,0,1,0,1
0.16666666666666652,1,0.040957150957093603,0.0,0.8,0.0,0.5005490595817972,0.9756019191566523,1,0,1,0,0,1
0.4166666666666665,1,0.6717942571040811,0.5,0.4000000000000001,0.8888888888888888,0.6756350947485598,0.0652767575664639,0,2,1,0,0,0
0.9166666666666665,1,0.9536894513885491,0.25,0.6000000000000001,0.3333333333333333,0.23918235785082784,0.8218393227529025,0,1,0,0,0,0
0.08333333333333326,0,0.12420941402600993,0.75,0.0,0.6666666666666665,0.7589017255809548,0.6463099336573813,1,1,0,0,0,1
0.75,0,0.8982169939396626,1.0,1.0000000000000002,0.2222222222222222,0.7608696717681921,0.6473421343730912,0,2,1,0,0,0
1.0,0,0.5959889471659101,1.0,0.0,1.0,0.31281960203290066,0.1283499266146948,0,2,0,0,0,0
0.6666666666666665,0,0.6178736171772613,0.5,0.8,0.2222222222222222,0.4110450755224114,0.6501871664456533,1,2,1,1,0,1
0.33333333333333326,0,0.614203697671704,0.75,0.0,0.7777777777777777,0.20976406235775197,0.9824825806012478,1,0,0,0,0,0
0.4166666666666665,0,0.2992791179969466,0.0,0.6000000000000001,0.7777777777777777,0.9777361588792076,0.911818569539447,1,0,1,0,1,1
0.9166666666666665,0,0.9372988074381863,1.0,1.0000000000000002,0.0,0.6463024026686301,0.4391306608048505,1,0,0,0,0,0
0.9166666666666665,0,0.9494790261533311,0.5,0.8,1.0,0.9356586728480061,0.03994797328609434,1,2,0,0,0,0
0.9166666666666665,1,0.6265963049191626,0.75,1.0000000000000002,0.1111111111111111,0.3035938901381398,0.36229349000020483,1,2,1,1,0,1
0.9166666666666665,1,0.7851252810935242,0.75,0.4000000000000001,0.7777777777777777,0.7827864707370419,0.8263903116005552,1,0,1,0,0,0
0.25,0,0.6135157254487575,0.75,0.0,0.0,0.7667311766891256,0.701499101465166,0,1,0,0,0,0
0.833333333333333,0,0.4853239112580579,0.75,1.0000000000000002,0.7777777777777777,0.6924216171530582,0.4593436555939564,0,0,0,1,0,1
0.75,1,0.6622040590534921,0.75,0.2,0.7777777777777777,0.9667984249926579,0.055101535158831094,1,1,1,0,0,0
0.5,0,0.5541051988226714,1.0,0.0,0.1111111111111111,0.39389318104536536,0.4268947278233026,0,2,1,0,0,0
0.9166666666666665,0,0.5986951870517128,0.5,0.4000000000000001,0.3333333333333333,0.13067769056150239,0.4690249397178835,0,2,0,0,0,0
0.6666666666666665,0,0.7855361736128398,0.75,1.0000000000000002,0.5555555555555556,0.6724461777048718,0.928555532894136,1,0,0,0,0,0
0.5,1,0.4818202134745188,0.25,0.8,0.8888888888888888,0.7301298432213252,0.6410861035821595,0,0,1,0,0,1
0.0,1,0.04052664589209481,0.25,0.4000000000000001,0.7777777777777777,0.5756590893236374,0.3116529166546489,1,2,1,0,0,1
0.0,1,0.16409230558275714,0.5,0.2,0.7777777777777777,0.20688755285175373,0.5253182644507214,0,0,1,0,0,1
0.6666666666666665,1,0.43941367988644087,0.0,1.0000000000000002,0.6666666666666665,0.5049530578445555,0.06605530782216007,1,2,1,0,1,1
0.833333333333333,1,0.7263768378230905,0.0,0.6000000000000001,0.8888888888888888,0.31241072732552977,0.9725682356497368,0,2,1,0,0,0
0.6666666666666665,0,0.5944870651894227,0.0,0.0,0.1111111111111111,0.4278530750713537,0.360059901930726,0,1,0,1,0,1
0.25,1,0.6516507722860202,0.25,0.8,0.2222222222222222,0.6459178499669289,0.4778673549131358,0,0,0,0,0,0
1.0,0,0.48019108787393644,0.0,0.6000000000000001,1.0,0.7460576275086681,0.35528397423692265,1,2,1,0,0,1
0.6666666666666665,0,0.6170088156733091,1.0,1.0000000000000002,0.7777777777777777,0.23233083889734862,0.6825117301162001,0,0,0,0,0,0
0.16666666666666652,1,0.3295391039956283,0.75,1.0000000000000002,0.5555555555555556,0.405680109248058,0.662232158329593,0,1,0,0,0,1
